trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type
1541,10,TURN,0.56973,0.5752,73,CALL,REGULAR
1542,-10,ACIW,0.56768,0.57315,119,PUT,REGULAR
1543,10,ARRS,2.36938,2.37485,134,CALL,REGULAR
1544,10,FLWS,2.07483,2.0803,65,PUT,ODD
1545,-10,TURN,4.64941,4.65488,109,CALL,REGULAR
1546,10,PIH,3.15361,3.15908,88,PUT,REGULAR
1547,10,ARRS,4.88467,4.89014,62,CALL,REGULAR
1548,-10,FCTY,0.31443,0.3199,39,PUT,REGULAR
1549,10,ANSS,4.43779,4.44326,137,CALL,REGULAR
1550,10,SWIN,2.12752,2.13299,24,PUT,REGULAR
1551,-10,AMRK,2.75501,2.76048,95,CALL,REGULAR
1552,10,ASDR,4.35511,4.36058,87,PUT,ODD
1553,10,ADTN,2.06785,2.07332,92,CALL,REGULAR
1554,-10,ASV,3.18788,3.19335,102,PUT,REGULAR
1555,10,TWOU,2.96044,2.96591,25,CALL,REGULAR
1556,10,ABMD,3.86552,3.87099,41,PUT,REGULAR
1557,-10,SRCE,0.55757,0.56304,59,CALL,REGULAR
1558,10,JOBS,1.36457,1.37004,84,PUT,REGULAR
1559,10,ABMD,3.47379,3.47926,34,CALL,REGULAR
1560,-10,ANIP,1.19676,1.20223,29,PUT,ODD
1561,10,RUDR,4.83704,4.84251,67,CALL,REGULAR
1562,10,ARCW,3.87283,3.8783,29,PUT,REGULAR
1563,-10,TURN,3.25354,3.25901,25,CALL,REGULAR
1564,10,JOBS,2.36816,2.37363,100,PUT,REGULAR
1565,10,AAON,3.3808,3.38627,67,CALL,REGULAR
1566,-10,UHAL,2.48283,2.4883,80,PUT,REGULAR
1567,10,TURN,2.05448,2.05995,125,CALL,REGULAR
1568,10,ABMD,1.44125,1.44672,21,PUT,ODD
1569,-10,AAON,4.23871,4.24418,120,CALL,REGULAR
1570,10,ALJJ,0.92511,0.93058,72,PUT,REGULAR
1571,10,AEZS,4.46496,4.47043,135,CALL,REGULAR
1572,-10,AGNCB,3.29908,3.30455,51,PUT,REGULAR
1573,10,ACIW,3.19525,3.20072,126,CALL,REGULAR
1574,10,AAON,0.32273,0.3282,96,PUT,REGULAR
1575,-10,AGNC,2.5884,2.59387,52,CALL,REGULAR
1576,10,ACAD,2.90096,2.90643,63,PUT,ODD
1577,10,FLWS,0.46972,0.47519,69,CALL,REGULAR
1578,-10,AMAG,4.51755,4.52302,117,PUT,REGULAR
1579,10,ASV,1.06948,1.07495,120,CALL,REGULAR
1580,10,AMAG,3.3665,3.37197,117,PUT,REGULAR
1581,-10,ASML,3.17497,3.18044,75,CALL,REGULAR
1582,10,ASDR,0.57118,0.57665,85,PUT,REGULAR
1583,10,ANSS,3.02281,3.02828,150,CALL,REGULAR
1584,-10,ARCW,0.07466,0.08013,93,PUT,ODD
1585,10,SHLM,2.13596,2.14143,133,CALL,REGULAR
1586,10,ANIP,4.69015,4.69562,24,PUT,REGULAR
1587,-10,ANIP,3.77418,3.77965,46,CALL,REGULAR
1588,10,PIH,2.49838,2.50385,80,PUT,REGULAR
1589,10,AMAG,1.92948,1.93495,118,CALL,REGULAR
1590,-10,AGNCP,3.89903,3.9045,62,PUT,REGULAR
1591,10,FCCY,4.5528,4.55827,148,CALL,REGULAR
1592,10,FCTY,2.37696,2.38243,126,PUT,ODD
1593,-10,SRCE,1.33396,1.33943,43,CALL,REGULAR
1594,10,ASML,0.0346,0.04007,132,PUT,REGULAR
1595,10,ACMR,2.63385,2.63932,49,CALL,REGULAR
1596,-10,ATNY,1.48989,1.49536,39,PUT,REGULAR
1597,10,ARIS,2.94904,2.95451,40,CALL,REGULAR
1598,10,ACIW,1.45896,1.46443,89,PUT,REGULAR
1599,-10,AEY,1.68348,1.68895,42,CALL,REGULAR
1600,10,AEY,2.90087,2.90634,110,PUT,ODD
1601,10,JOBS,1.27004,1.27551,117,CALL,REGULAR
1602,-10,ADMA,1.90712,1.91259,119,PUT,REGULAR
1603,10,AGNCB,1.62543,1.6309,120,CALL,REGULAR
1604,10,AGNCB,0.82425,0.82972,32,PUT,REGULAR
1605,-10,AMAG,4.26658,4.27205,107,CALL,REGULAR
1606,10,AAON,1.6972,1.70267,144,PUT,REGULAR
1607,10,VNET,1.25682,1.26229,134,CALL,REGULAR
1608,-10,ASBB,4.12197,4.12744,43,PUT,ODD
1609,10,SRCE,3.0545,3.05997,127,CALL,REGULAR
1610,10,JOBS,4.91774,4.92321,110,PUT,REGULAR
1611,-10,ABMD,2.17821,2.18368,120,CALL,REGULAR
1612,10,ADMA,4.45642,4.46189,82,PUT,REGULAR
1613,10,RUDR,1.59396,1.59943,140,CALL,REGULAR
1614,-10,AGNCB,2.58836,2.59383,59,PUT,REGULAR
1615,10,SSRX,3.19954,3.20501,86,CALL,REGULAR
1616,10,ARCW,3.67009,3.67556,146,PUT,ODD
1617,-10,ABMD,0.6036,0.60907,143,CALL,REGULAR
1618,10,AGNC,4.65677,4.66224,130,PUT,REGULAR
1619,10,ANAD,3.59198,3.59745,140,CALL,REGULAR
1620,-10,AAON,4.64458,4.65005,41,PUT,REGULAR
1621,10,AMRK,2.36018,2.36565,51,CALL,REGULAR
1622,10,JOBS,3.65375,3.65922,55,PUT,REGULAR
1623,-10,ARMH,1.38183,1.3873,78,CALL,REGULAR
1624,10,AGNC,4.56177,4.56724,143,PUT,ODD
1625,10,ARRS,1.93542,1.94089,126,CALL,REGULAR
1626,-10,AEPI,3.73603,3.7415,91,PUT,REGULAR
1627,10,FCCY,3.48965,3.49512,31,CALL,REGULAR
1628,10,ATNY,0.71851,0.72398,99,PUT,REGULAR
1629,-10,AGNCB,3.36274,3.36821,150,CALL,REGULAR
1630,10,ALJJ,4.92914,4.93461,42,PUT,REGULAR
1631,10,AMAG,4.43837,4.44384,94,CALL,REGULAR
1632,-10,UHAL,1.95175,1.95722,66,PUT,ODD
1633,10,FCTY,2.5179,2.52337,113,CALL,REGULAR
1634,10,AEY,4.78171,4.78718,101,PUT,REGULAR
1635,-10,JOBS,3.84697,3.85244,53,CALL,REGULAR
1636,10,CAFD,3.81246,3.81793,126,PUT,REGULAR
1637,10,ABMD,0.18531,0.19078,41,CALL,REGULAR
1638,-10,ADMA,2.94291,2.94838,73,PUT,REGULAR
1639,10,TURN,1.00872,1.01419,65,CALL,REGULAR
1640,10,ANAD,3.22047,3.22594,57,PUT,ODD
1641,-10,FCTY,4.66703,4.6725,56,CALL,REGULAR
1642,10,SHLM,4.97251,4.97798,68,PUT,REGULAR
1643,10,ARCW,2.27129,2.27676,79,CALL,REGULAR
1644,-10,FLWS,0.13988,0.14535,85,PUT,REGULAR
1645,10,AGNCP,0.0441,0.04957,62,CALL,REGULAR
1646,10,ARMH,4.37805,4.38352,32,PUT,REGULAR
1647,-10,PIH,1.08421,1.08968,33,CALL,REGULAR
1648,10,TWOU,3.71264,3.71811,75,PUT,ODD
1649,10,ABMD,4.96478,4.97025,142,CALL,REGULAR
1650,-10,SHLM,2.47022,2.47569,61,PUT,REGULAR
1651,10,SRCE,3.01793,3.0234,94,CALL,REGULAR
1652,10,PIH,2.67837,2.68384,79,PUT,REGULAR
1653,-10,AMAG,0.24906,0.25453,118,CALL,REGULAR
1654,10,ACIW,1.30481,1.31028,28,PUT,REGULAR
1655,10,VNET,1.87289,1.87836,113,CALL,REGULAR
1656,-10,FLWS,3.90565,3.91112,124,PUT,ODD
1657,10,AEZS,2.57635,2.58182,66,CALL,REGULAR
1658,10,SWIN,0.05201,0.05748,114,PUT,REGULAR
1659,-10,AMAG,1.75488,1.76035,88,CALL,REGULAR
1660,10,ARIS,3.85118,3.85665,58,PUT,REGULAR
1661,10,ACIU,0.06709,0.07256,25,CALL,REGULAR
1662,-10,ANAD,2.46877,2.47424,118,PUT,REGULAR
1663,10,ASBB,4.40231,4.40778,29,CALL,REGULAR
1664,10,AGNCB,1.49235,1.49782,85,PUT,ODD
1665,-10,PIH,4.91026,4.91573,60,CALL,REGULAR
1666,10,AGNC,3.09498,3.10045,46,PUT,REGULAR
1667,10,SSRX,1.57957,1.58504,28,CALL,REGULAR
1668,-10,TURN,1.71627,1.72174,123,PUT,REGULAR
1669,10,ARIS,0.55523,0.5607,61,CALL,REGULAR
1670,10,AEPI,0.64846,0.65393,105,PUT,REGULAR
1671,-10,EMDR,2.504,2.50947,132,CALL,REGULAR
1672,10,ARCW,3.3736,3.37907,99,PUT,ODD
1673,10,RUDR,3.5052,3.51067,106,CALL,REGULAR
1674,-10,ANIP,4.19566,4.20113,40,PUT,REGULAR
1675,10,ARCW,2.72059,2.72606,37,CALL,REGULAR
1676,10,ARRS,1.56248,1.56795,44,PUT,REGULAR
1677,-10,AGNCP,2.33325,2.33872,59,CALL,REGULAR
1678,10,EGHT,1.448,1.45347,111,PUT,REGULAR
1679,10,EGHT,4.98827,4.99374,46,CALL,REGULAR
1680,-10,ASML,3.8444,3.84987,75,PUT,ODD
1681,10,ASBB,2.99385,2.99932,133,CALL,REGULAR
1682,10,ABMD,1.02751,1.03298,28,PUT,REGULAR
1683,-10,ANAD,2.06521,2.07068,93,CALL,REGULAR
1684,10,ACAD,0.28381,0.28928,106,PUT,REGULAR
1685,10,CAFD,3.9909,3.99637,84,CALL,REGULAR
1686,-10,AGNCB,4.17032,4.17579,87,PUT,REGULAR
1687,10,ACMR,0.7514,0.75687,63,CALL,REGULAR
1688,10,ASBB,1.01038,1.01585,33,PUT,ODD
1689,-10,SHLM,4.15547,4.16094,109,CALL,REGULAR
1690,10,AGNCP,0.92621,0.93168,61,PUT,REGULAR
1691,10,ABMD,0.61827,0.62374,96,CALL,REGULAR
1692,-10,ALJJ,1.62087,1.62634,127,PUT,REGULAR
1693,10,AGNC,3.72446,3.72993,112,CALL,REGULAR
1694,10,AMCX,1.11237,1.11784,70,PUT,REGULAR
1695,-10,ARIS,3.11757,3.12304,102,CALL,REGULAR
1696,10,FUBC,4.06174,4.06721,27,PUT,ODD
1697,10,SHLM,2.64804,2.65351,22,CALL,REGULAR
1698,-10,AMRK,4.29924,4.30471,29,PUT,REGULAR
1699,10,ANIP,0.4392,0.44467,132,CALL,REGULAR
1700,10,ABMD,4.76289,4.76836,58,PUT,REGULAR
1701,-10,ACAD,1.98812,1.99359,70,CALL,REGULAR
1702,10,AGNCP,0.1577,0.16317,35,PUT,REGULAR
1703,10,ARRS,3.87261,3.87808,21,CALL,REGULAR
1704,-10,ATNY,2.35751,2.36298,32,PUT,ODD
1705,10,AMCX,4.75242,4.75789,76,CALL,REGULAR
1706,10,ARRS,3.83215,3.83762,49,PUT,REGULAR
1707,-10,ANIP,2.59387,2.59934,48,CALL,REGULAR
1708,10,JOBS,1.48762,1.49309,128,PUT,REGULAR
1709,10,UHAL,3.02568,3.03115,73,CALL,REGULAR
1710,-10,ACIW,0.30287,0.30834,88,PUT,REGULAR
1711,10,AGNCB,3.87236,3.87783,64,CALL,REGULAR
1712,10,AEPI,4.82742,4.83289,35,PUT,ODD
1713,-10,ARCW,4.5129,4.51837,23,CALL,REGULAR
1714,10,ARIS,0.7867,0.79217,145,PUT,REGULAR
1715,10,AMRK,3.57516,3.58063,44,CALL,REGULAR
1716,-10,ANIP,1.99385,1.99932,118,PUT,REGULAR
1717,10,ANAD,4.05961,4.06508,34,CALL,REGULAR
1718,10,ANIP,1.09388,1.09935,46,PUT,REGULAR
1719,-10,ACIU,1.68286,1.68833,108,CALL,REGULAR
1720,10,ASBB,0.77296,0.77843,79,PUT,ODD
1721,10,ANAD,3.55912,3.56459,38,CALL,REGULAR
1722,-10,AMCX,2.35081,2.35628,127,PUT,REGULAR
1723,10,SSRX,2.99974,3.00521,147,CALL,REGULAR
1724,10,ACNB,3.05563,3.0611,118,PUT,REGULAR
1725,-10,SRCE,4.36329,4.36876,126,CALL,REGULAR
1726,10,ARCW,3.48833,3.4938,101,PUT,REGULAR
1727,10,JOBS,0.45053,0.456,43,CALL,REGULAR
1728,-10,ANAD,2.21468,2.22015,38,PUT,ODD
1729,10,ACMR,3.37611,3.38158,71,CALL,REGULAR
1730,10,ATNY,4.17102,4.17649,83,PUT,REGULAR
1731,-10,FCCY,3.97258,3.97805,128,CALL,REGULAR
1732,10,AGNCP,1.92143,1.9269,79,PUT,REGULAR
1733,10,ACIW,0.64645,0.65192,106,CALL,REGULAR
1734,-10,VNET,3.79821,3.80368,117,PUT,REGULAR
1735,10,ARCW,4.51618,4.52165,126,CALL,REGULAR
1736,10,AEZS,2.80231,2.80778,114,PUT,ODD
1737,-10,SWIN,0.945,0.95047,20,CALL,REGULAR
1738,10,SHLM,1.34354,1.34901,56,PUT,REGULAR
1739,10,FCCY,3.48871,3.49418,94,CALL,REGULAR
1740,-10,FLWS,3.37835,3.38382,80,PUT,REGULAR
1741,10,FUBC,1.72737,1.73284,48,CALL,REGULAR
1742,10,AEZS,1.80625,1.81172,38,PUT,REGULAR
1743,-10,ANIP,1.52587,1.53134,83,CALL,REGULAR
1744,10,ANIP,3.84262,3.84809,20,PUT,ODD
1745,10,AGNC,0.36662,0.37209,108,CALL,REGULAR
1746,-10,ABMD,2.16272,2.16819,34,PUT,REGULAR
1747,10,FCCY,2.22147,2.22694,53,CALL,REGULAR
1748,10,ARIS,0.22943,0.2349,74,PUT,REGULAR
1749,-10,ABMD,4.15627,4.16174,93,CALL,REGULAR
1750,10,SRCE,0.38942,0.39489,94,PUT,REGULAR
1751,10,ACIW,2.04617,2.05164,56,CALL,REGULAR
1752,-10,UHAL,4.54879,4.55426,53,PUT,ODD
1753,10,UHAL,1.01935,1.02482,28,CALL,REGULAR
1754,10,ARIS,0.08784,0.09331,102,PUT,REGULAR
1755,-10,AMAG,0.70934,0.71481,94,CALL,REGULAR
1756,10,PIH,3.06744,3.07291,132,PUT,REGULAR
1757,10,ACIW,4.48138,4.48685,75,CALL,REGULAR
1758,-10,EGHT,1.19328,1.19875,62,PUT,REGULAR
1759,10,ABMD,1.38103,1.3865,21,CALL,REGULAR
1760,10,ABMD,2.18786,2.19333,54,PUT,ODD
1761,-10,PIH,1.96685,1.97232,77,CALL,REGULAR
1762,10,AMAG,4.77448,4.77995,96,PUT,REGULAR
1763,10,VNET,0.92382,0.92929,71,CALL,REGULAR
1764,-10,ADMA,3.96226,3.96773,62,PUT,REGULAR
1765,10,ASBB,4.49665,4.50212,36,CALL,REGULAR
1766,10,VNET,2.71131,2.71678,41,PUT,REGULAR
1767,-10,ARIS,1.74912,1.75459,74,CALL,REGULAR
1768,10,TURN,4.36466,4.37013,137,PUT,ODD
1769,10,SWIN,0.02825,0.03372,135,CALL,REGULAR
1770,-10,SRCE,0.32934,0.33481,127,PUT,REGULAR
1771,10,ARRS,4.16887,4.17434,63,CALL,REGULAR
1772,10,PIH,1.56076,1.56623,61,PUT,REGULAR
1773,-10,ATNY,4.82476,4.83023,96,CALL,REGULAR
1774,10,SSRX,1.89598,1.90145,138,PUT,REGULAR
1775,10,VNET,2.85779,2.86326,118,CALL,REGULAR
1776,-10,AGNCB,1.11573,1.1212,29,PUT,ODD
1777,10,ADTN,3.58769,3.59316,71,CALL,REGULAR
1778,10,SWIN,3.65794,3.66341,36,PUT,REGULAR
1779,-10,AAON,4.28871,4.29418,84,CALL,REGULAR
1780,10,SWIN,0.84763,0.8531,47,PUT,REGULAR
1781,10,AMRK,4.64839,4.65386,42,CALL,REGULAR
1782,-10,ASDR,2.93125,2.93672,121,PUT,REGULAR
1783,10,FCTY,3.77716,3.78263,124,CALL,REGULAR
1784,10,ATNY,2.12819,2.13366,34,PUT,ODD
1785,-10,ASBB,4.1536,4.15907,146,CALL,REGULAR
1786,10,ARRS,4.25226,4.25773,102,PUT,REGULAR
1787,10,ASML,1.98514,1.99061,78,CALL,REGULAR
1788,-10,ANIP,1.53654,1.54201,150,PUT,REGULAR
1789,10,AEZS,1.53589,1.54136,75,CALL,REGULAR
1790,10,AMCX,4.45331,4.45878,134,PUT,REGULAR
1791,-10,ANSS,4.09384,4.09931,36,CALL,REGULAR
1792,10,CAFD,1.3847,1.39017,37,PUT,ODD
1793,10,ANAD,4.88784,4.89331,76,CALL,REGULAR
1794,-10,ADMA,3.31341,3.31888,54,PUT,REGULAR
1795,10,SWIN,4.03425,4.03972,144,CALL,REGULAR
1796,10,AAON,0.65154,0.65701,145,PUT,REGULAR
1797,-10,AMAG,1.07792,1.08339,90,CALL,REGULAR
1798,10,ATNY,3.74893,3.7544,22,PUT,REGULAR
1799,10,AGNC,1.24823,1.2537,22,CALL,REGULAR
1800,-10,AGNCP,0.04129,0.04676,79,PUT,ODD
1801,10,SRCE,0.6547,0.66017,81,CALL,REGULAR
1802,10,AMRK,3.1416,3.14707,150,PUT,REGULAR
1803,-10,CAFD,1.84111,1.84658,128,CALL,REGULAR
1804,10,AMRK,0.94801,0.95348,30,PUT,REGULAR
1805,10,VNET,0.53108,0.53655,101,CALL,REGULAR
1806,-10,ADMA,3.29361,3.29908,26,PUT,REGULAR
1807,10,AGNCP,3.11696,3.12243,76,CALL,REGULAR
1808,10,ASV,2.3685,2.37397,133,PUT,ODD
1809,-10,EMDR,4.63519,4.64066,125,CALL,REGULAR
1810,10,ATNY,1.79812,1.80359,87,PUT,REGULAR
1811,10,SWIN,4.53309,4.53856,72,CALL,REGULAR
1812,-10,SHLM,4.41507,4.42054,100,PUT,REGULAR
1813,10,ASBB,2.6685,2.67397,103,CALL,REGULAR
1814,10,AGNCP,3.10406,3.10953,60,PUT,REGULAR
1815,-10,EGHT,1.45133,1.4568,36,CALL,REGULAR
1816,10,FCCY,4.10466,4.11013,49,PUT,ODD
1817,10,PIH,0.91427,0.91974,34,CALL,REGULAR
1818,-10,FCTY,2.20202,2.20749,86,PUT,REGULAR
1819,10,ACIW,2.36511,2.37058,114,CALL,REGULAR
1820,10,TWOU,4.77513,4.7806,130,PUT,REGULAR
1821,-10,ARIS,0.47516,0.48063,90,CALL,REGULAR
1822,10,AMAG,0.72693,0.7324,43,PUT,REGULAR
1823,10,ADTN,4.92124,4.92671,65,CALL,REGULAR
1824,-10,ASDR,3.07096,3.07643,44,PUT,ODD
1825,10,ASML,0.62184,0.62731,42,CALL,REGULAR
1826,10,VNET,3.9482,3.95367,56,PUT,REGULAR
1827,-10,EMDR,1.0155,1.02097,51,CALL,REGULAR
1828,10,RUDR,3.46446,3.46993,105,PUT,REGULAR
1829,10,AMCX,1.51969,1.52516,112,CALL,REGULAR
1830,-10,FCTY,3.13744,3.14291,47,PUT,REGULAR
1831,10,EMDR,0.82921,0.83468,42,CALL,REGULAR
1832,10,SHLM,2.59449,2.59996,51,PUT,ODD
1833,-10,ANAD,0.26419,0.26966,27,CALL,REGULAR
1834,10,ASML,4.48625,4.49172,106,PUT,REGULAR
1835,10,AMCX,4.31908,4.32455,82,CALL,REGULAR
1836,-10,ANIP,0.06551,0.07098,37,PUT,REGULAR
1837,10,AGNCB,4.92282,4.92829,98,CALL,REGULAR
1838,10,AMAG,4.67801,4.68348,87,PUT,REGULAR
1839,-10,CAFD,4.29536,4.30083,105,CALL,REGULAR
1840,10,AGNCP,0.49001,0.49548,41,PUT,ODD
1841,10,ABMD,4.02512,4.03059,28,CALL,REGULAR
1842,-10,ATNY,4.55118,4.55665,23,PUT,REGULAR
1843,10,ACAD,2.60912,2.61459,40,CALL,REGULAR
1844,10,SRCE,1.36152,1.36699,71,PUT,REGULAR
1845,-10,AGNC,2.77465,2.78012,123,CALL,REGULAR
1846,10,ARIS,2.18594,2.19141,70,PUT,REGULAR
1847,10,VNET,1.19892,1.20439,45,CALL,REGULAR
1848,-10,AMAG,2.34953,2.355,72,PUT,ODD
1849,10,ASV,0.59921,0.60468,49,CALL,REGULAR
1850,10,ACIU,0.92525,0.93072,94,PUT,REGULAR
1851,-10,FLWS,3.04905,3.05452,145,CALL,REGULAR
1852,10,TURN,4.83073,4.8362,126,PUT,REGULAR
1853,10,RUDR,4.62123,4.6267,130,CALL,REGULAR
1854,-10,CAFD,2.18615,2.19162,85,PUT,REGULAR
1855,10,PIH,3.39366,3.39913,51,CALL,REGULAR
1856,10,SHLM,3.43068,3.43615,120,PUT,ODD
1857,-10,SSRX,3.0475,3.05297,133,CALL,REGULAR
1858,10,FLWS,3.45244,3.45791,131,PUT,REGULAR
1859,10,ABMD,4.7159,4.72137,68,CALL,REGULAR
1860,-10,EGHT,2.04215,2.04762,114,PUT,REGULAR
1861,10,EGHT,4.98801,4.99348,69,CALL,REGULAR
1862,10,ANIP,2.8741,2.87957,63,PUT,REGULAR
1863,-10,ARIS,4.14661,4.15208,126,CALL,REGULAR
1864,10,PIH,0.22601,0.23148,44,PUT,ODD
1865,10,SHLM,4.5108,4.51627,32,CALL,REGULAR
1866,-10,PIH,0.48858,0.49405,87,PUT,REGULAR
1867,10,ACIU,0.39762,0.40309,145,CALL,REGULAR
1868,10,AGNC,2.00437,2.00984,78,PUT,REGULAR
1869,-10,AAON,2.65481,2.66028,30,CALL,REGULAR
1870,10,UHAL,1.46008,1.46555,111,CALL,REGULAR
1871,10,AEY,1.50819,1.51366,119,PUT,REGULAR
1872,-10,ACIW,4.45726,4.46273,42,CALL,ODD
1873,10,SRCE,0.97071,0.97618,28,PUT,REGULAR
1874,10,FUBC,2.42225,2.42772,134,CALL,REGULAR
1875,-10,SSRX,1.55621,1.56168,110,PUT,REGULAR
1876,10,RUDR,1.51457,1.52004,20,CALL,REGULAR
1877,10,SHLM,1.80283,1.8083,90,PUT,REGULAR
1878,-10,ADTN,1.87242,1.87789,137,CALL,REGULAR
1879,10,SRCE,3.91523,3.9207,123,PUT,REGULAR
1880,10,TURN,4.69765,4.70312,105,CALL,ODD
1881,-10,VNET,0.25438,0.25985,140,PUT,REGULAR
1882,10,ASBB,0.8935,0.89897,83,CALL,REGULAR
1883,10,AGNC,3.40342,3.40889,23,PUT,REGULAR
1884,-10,ATNY,4.06871,4.07418,109,CALL,REGULAR
1885,10,AGNC,1.54948,1.55495,87,PUT,REGULAR
1886,10,AMCX,4.5119,4.51737,131,CALL,REGULAR
1887,-10,ANIP,1.33893,1.3444,22,PUT,REGULAR
1888,10,ACIU,0.41592,0.42139,84,CALL,ODD
1889,10,ACMR,2.2565,2.26197,116,PUT,REGULAR
1890,-10,SRCE,2.27106,2.27653,28,CALL,REGULAR
1891,10,ARMH,4.30281,4.30828,83,PUT,REGULAR
1892,10,FCTY,0.11236,0.11783,27,CALL,REGULAR
1893,-10,SSRX,2.43877,2.44424,139,PUT,REGULAR
1894,10,AGNCB,2.91569,2.92116,114,CALL,REGULAR
1895,10,ASV,2.08605,2.09152,93,PUT,REGULAR
1896,-10,ACIU,3.84787,3.85334,52,CALL,ODD
1897,10,SRCE,0.98356,0.98903,24,PUT,REGULAR
1898,10,SSRX,1.50777,1.51324,126,CALL,REGULAR
1899,-10,AEPI,1.33291,1.33838,109,PUT,REGULAR
1900,10,ARIS,0.28882,0.29429,127,CALL,REGULAR
1901,10,VNET,3.84242,3.84789,119,PUT,REGULAR
1902,-10,SWIN,0.72952,0.73499,67,CALL,REGULAR
1903,10,ACAD,2.86911,2.87458,104,PUT,REGULAR
1904,10,ANAD,3.54848,3.55395,73,CALL,ODD
1905,-10,EGHT,2.87493,2.8804,80,PUT,REGULAR
1906,10,ACAD,1.63335,1.63882,92,CALL,REGULAR
1907,10,ASML,1.97393,1.9794,39,PUT,REGULAR
1908,-10,SRCE,1.16457,1.17004,66,CALL,REGULAR
1909,10,VNET,2.60716,2.61263,55,PUT,REGULAR
1910,10,ARIS,3.69761,3.70308,126,CALL,REGULAR
1911,-10,AEPI,0.50984,0.51531,71,PUT,REGULAR
1912,10,ARIS,1.74886,1.75433,46,CALL,ODD
1913,10,AEZS,3.63305,3.63852,96,PUT,REGULAR
1914,-10,SRCE,1.99111,1.99658,103,CALL,REGULAR
1915,10,AEPI,1.47481,1.48028,106,PUT,REGULAR
1916,10,ASV,0.3938,0.39927,72,CALL,REGULAR
1917,-10,ASDR,0.00469,0.01016,115,PUT,REGULAR
1918,10,ACMR,3.95217,3.95764,52,CALL,REGULAR
1919,10,ADTN,3.7142,3.71967,95,PUT,REGULAR
1920,-10,AAON,3.57674,3.58221,125,CALL,ODD
1921,10,ADTN,1.19354,1.19901,68,PUT,REGULAR
1922,10,VNET,2.93455,2.94002,30,CALL,REGULAR
1923,-10,SWIN,0.9035,0.90897,139,PUT,REGULAR
1924,10,FCTY,4.75576,4.76123,147,CALL,REGULAR
1925,10,FCTY,2.06139,2.06686,66,PUT,REGULAR
1926,-10,AMCX,4.42875,4.43422,78,CALL,REGULAR
1927,10,ACIW,3.75979,3.76526,52,PUT,REGULAR
1928,10,ACIU,3.55214,3.55761,69,CALL,ODD
1929,-10,SRCE,2.95003,2.9555,96,PUT,REGULAR
1930,10,AEY,1.84773,1.8532,32,CALL,REGULAR
1931,10,ANAD,4.73815,4.74362,101,PUT,REGULAR
1932,-10,AGNCP,2.89621,2.90168,96,CALL,REGULAR
1933,10,ACMR,2.64279,2.64826,33,PUT,REGULAR
1934,10,UHAL,1.69394,1.69941,121,CALL,REGULAR
1935,-10,AGNC,2.50318,2.50865,44,PUT,REGULAR
1936,10,ASDR,0.46342,0.46889,79,CALL,ODD
1937,10,ANSS,3.14874,3.15421,134,PUT,REGULAR
1938,-10,CAFD,1.50514,1.51061,33,CALL,REGULAR
1939,10,AEY,2.58843,2.5939,118,PUT,REGULAR
1940,10,SRCE,3.91211,3.91758,89,CALL,REGULAR
1941,-10,FUBC,4.98739,4.99286,35,PUT,REGULAR
1942,10,EGHT,1.33301,1.33848,118,CALL,REGULAR
1943,10,EMDR,1.58521,1.59068,64,PUT,REGULAR
1944,-10,AMCX,3.3623,3.36777,108,CALL,ODD
1945,10,ASML,4.82477,4.83024,31,PUT,REGULAR
1946,10,ACMR,0.56694,0.57241,31,CALL,REGULAR
1947,-10,TWOU,2.76984,2.77531,130,PUT,REGULAR
1948,10,ACNB,3.24391,3.24938,94,CALL,REGULAR
1949,10,AGNCP,4.71244,4.71791,62,PUT,REGULAR
1950,-10,SWIN,3.14712,3.15259,74,CALL,REGULAR
1951,10,ACMR,2.26639,2.27186,135,PUT,REGULAR
1952,10,ADMA,4.70267,4.70814,144,CALL,ODD
1953,-10,ACIW,1.39906,1.40453,92,PUT,REGULAR
1954,10,TWOU,1.06042,1.06589,148,CALL,REGULAR
1955,10,AEY,0.16137,0.16684,87,PUT,REGULAR
1956,-10,ANSS,4.47996,4.48543,140,CALL,REGULAR
1957,10,ASML,3.62156,3.62703,133,PUT,REGULAR
1958,10,UHAL,2.99996,3.00543,61,CALL,REGULAR
1959,-10,AEZS,4.88279,4.88826,149,PUT,REGULAR
1960,10,ABMD,4.15253,4.158,116,CALL,ODD
1961,10,AMCX,1.43285,1.43832,121,PUT,REGULAR
1962,-10,EGHT,3.08432,3.08979,105,CALL,REGULAR
1963,10,ARRS,1.29706,1.30253,125,PUT,REGULAR
1964,10,ATNY,0.94011,0.94558,83,CALL,REGULAR
1965,-10,ASML,4.53657,4.54204,37,PUT,REGULAR
1966,10,SSRX,4.60121,4.60668,42,CALL,REGULAR
1967,10,UHAL,1.52166,1.52713,103,PUT,REGULAR
1968,-10,ARRS,1.65231,1.65778,93,CALL,ODD
1969,10,AGNCP,3.96848,3.97395,20,PUT,REGULAR
1970,10,PIH,1.49041,1.49588,32,CALL,REGULAR
1971,-10,FLWS,2.11135,2.11682,127,PUT,REGULAR
1972,10,ACIU,2.88461,2.89008,68,CALL,REGULAR
1973,10,ACIW,4.53495,4.54042,130,PUT,REGULAR
1974,-10,AAON,0.10872,0.11419,138,CALL,REGULAR
1975,10,ARIS,2.9253,2.93077,100,PUT,REGULAR
1976,10,AEZS,1.46794,1.47341,144,CALL,ODD
